Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
SLAIN2	4p11	10.08	10.29	0.39	0.40	-0.22	3.923e-4	0.0290	(B) White
RHBDL1	16p13.3	6.69	5.92	1.35	1.66	0.77	3.940e-4	0.0290	(A) Black or African American
GALNT7	4q34.1	10.19	10.64	0.80	0.82	-0.44	3.972e-4	0.0292	(B) White
LSM8	7q31.31	8.97	8.73	0.43	0.50	0.24	4.011e-4	0.0292	(A) Black or African American
DLG5-AS1	10q22.3	3.88	3.46	0.75	0.83	0.42	4.011e-4	0.0292	(A) Black or African American
SNHG15	7p13	9.29	8.83	0.83	0.92	0.46	4.040e-4	0.0293	(A) Black or African American
NINL	20p11.21	8.91	8.40	0.92	1.02	0.51	4.048e-4	0.0293	(A) Black or African American
MYBPC1	12q23.2	1.27	2.02	1.17	2.46	-0.75	4.113e-4	0.0296	(B) White
PRSS16	6p22.1	8.44	8.89	0.81	0.85	-0.45	4.121e-4	0.0296	(B) White
MARVELD2	5q13.2	8.52	8.93	0.77	0.66	-0.42	4.217e-4	0.0302	(B) White
SGMS2	4q25	9.80	10.34	0.98	0.95	-0.54	4.235e-4	0.0302	(B) White
GSTM2	1p13.3	9.01	8.38	1.14	1.17	0.62	4.276e-4	0.0304	(A) Black or African American
LINC01816	2p13.3	3.98	3.36	1.10	1.30	0.62	4.288e-4	0.0304	(A) Black or African American
DOCK3	3p21.2	6.09	5.23	1.56	1.73	0.86	4.313e-4	0.0304	(A) Black or African American
HIST1H2BG	6p22.2	4.15	3.19	1.74	1.96	0.96	4.323e-4	0.0304	(A) Black or African American
POLD1	19q13.33	9.60	9.29	0.56	0.67	0.31	4.380e-4	0.0307	(A) Black or African American
DGCR11	22q11.21	6.00	5.66	0.62	0.70	0.34	4.433e-4	0.0310	(A) Black or African American
MRPS10	6p21.1	9.81	10.10	0.54	0.56	-0.29	4.454e-4	0.0310	(B) White
HIST1H1D	6p22.2	2.65	1.87	1.42	1.45	0.78	4.570e-4	0.0316	(A) Black or African American
PSEN1	14q24.2	10.79	11.02	0.43	0.37	-0.23	4.575e-4	0.0316	(B) White
CDK5	7q36.1	8.66	8.32	0.61	0.61	0.33	4.683e-4	0.0323	(A) Black or African American
TMX1	14q22.1	9.91	10.30	0.72	0.56	-0.38	4.731e-4	0.0325	(B) White
SPHK2	19q13.33	8.60	8.33	0.50	0.61	0.28	4.771e-4	0.0327	(A) Black or African American
TIPARP-AS1	3q25.31	3.27	2.78	0.92	0.86	0.50	4.788e-4	0.0327	(A) Black or African American
LINC00923	15q26.2	0.98	0.44	1.01	0.70	0.54	4.807e-4	0.0327	(A) Black or African American
HSD17B7	1q23.3	8.70	8.32	0.69	0.68	0.37	4.911e-4	0.0330	(A) Black or African American
NDUFA1	Xq24	10.68	10.34	0.63	0.60	0.34	4.919e-4	0.0330	(A) Black or African American
SMCHD1	18p11.32	9.91	10.20	0.52	0.64	-0.29	4.927e-4	0.0330	(B) White
ANKRD36B	2q11.2	4.84	4.36	0.86	1.02	0.48	4.991e-4	0.0332	(A) Black or African American
PTPRR	12q15	3.57	4.34	1.37	1.73	-0.76	4.995e-4	0.0332	(B) White
NOL3	16q22.1	9.73	9.29	0.81	0.84	0.44	5.001e-4	0.0332	(A) Black or African American
EDC4	16q22.1	10.67	10.37	0.56	0.50	0.30	5.021e-4	0.0332	(A) Black or African American
KLF3	4p14	10.43	10.70	0.49	0.50	-0.26	5.049e-4	0.0333	(B) White
EHMT1-IT1	9q34.3	1.75	1.26	0.90	0.84	0.48	5.133e-4	0.0337	(A) Black or African American
FMO1	1q24.3	4.40	5.19	1.44	1.64	-0.79	5.176e-4	0.0338	(B) White
UBOX5	20p13	8.22	7.95	0.50	0.51	0.27	5.182e-4	0.0338	(A) Black or African American
TARBP1	1q42.2	9.70	9.40	0.54	0.74	0.30	5.199e-4	0.0338	(A) Black or African American
MPP5	14q23.3	9.31	9.62	0.58	0.52	-0.31	5.208e-4	0.0338	(B) White
CCDC78	16p13.3	6.65	5.67	1.80	1.87	0.97	5.239e-4	0.0338	(A) Black or African American
LINC00114	21q22.2	0.02	0.10	0.13	0.27	-0.08	5.284e-4	0.0339	(B) White
MAPK1	22q11.22	11.26	11.50	0.46	0.49	-0.25	5.293e-4	0.0339	(B) White
QSOX2	9q34.3	9.26	8.97	0.54	0.59	0.29	5.330e-4	0.0339	(A) Black or African American
BRSK1	19q13.42	6.39	5.59	1.47	1.56	0.80	5.364e-4	0.0339	(A) Black or African American
E4F1	16p13.3	9.22	8.89	0.62	0.59	0.33	5.365e-4	0.0339	(A) Black or African American
CA2	8q21.2	7.27	8.06	1.45	1.53	-0.79	5.375e-4	0.0339	(B) White
SCARNA12	12p13.31	2.88	2.29	1.12	0.87	0.59	5.379e-4	0.0339	(A) Black or African American
MYD88	3p22.2	10.29	10.59	0.56	0.52	-0.30	5.396e-4	0.0339	(B) White
ZDHHC3	3p21.31	10.53	10.82	0.54	0.61	-0.29	5.487e-4	0.0342	(B) White
CD300C	17q25.1	5.04	5.69	1.21	1.28	-0.65	5.621e-4	0.0348	(B) White
LNPEP	5q15	6.91	7.38	0.89	0.81	-0.47	5.622e-4	0.0348	(B) White
KMT5C	19q13.42	7.80	7.31	0.94	0.79	0.49	5.663e-4	0.0348	(A) Black or African American
REEP3	10q21.3	9.24	9.64	0.73	0.80	-0.39	5.680e-4	0.0348	(B) White
PKDREJ	22q13.31	2.52	3.06	1.01	1.06	-0.54	5.689e-4	0.0348	(B) White
CLIC4	1p36.11	11.47	11.82	0.67	0.70	-0.36	5.692e-4	0.0348	(B) White
MGMT	10q26.3	8.64	8.18	0.83	0.97	0.45	5.742e-4	0.0350	(A) Black or African American
KCNIP4	4p15.31-p15.2	3.66	3.97	0.57	0.80	-0.32	5.750e-4	0.0350	(B) White
MIR600HG	9q33.3	7.09	6.46	1.18	1.20	0.63	5.842e-4	0.0354	(A) Black or African American
WDR89	14q23.2	8.22	8.51	0.54	0.50	-0.28	5.899e-4	0.0356	(B) White
DHRS4-AS1	14q11.2	8.37	8.83	0.87	0.71	-0.46	5.990e-4	0.0361	(B) White
PPP2R5E	14q23.2	9.36	9.64	0.54	0.55	-0.29	6.031e-4	0.0362	(B) White
FAM156A	Xp11.22	9.45	9.02	0.81	0.81	0.43	6.047e-4	0.0362	(A) Black or African American
PCDHAC1	5q31.3	4.65	5.56	1.70	1.75	-0.91	6.057e-4	0.0362	(B) White
ATP6V0E2-AS1	7q36.1	5.00	4.48	0.96	1.07	0.52	6.116e-4	0.0364	(A) Black or African American
DNAJB7	22q13.2	2.33	1.88	0.84	0.88	0.45	6.225e-4	0.0368	(A) Black or African American
PPDPF	20q13.33	12.36	11.96	0.74	0.86	0.40	6.231e-4	0.0368	(A) Black or African American
NQO2	6p25.2	9.07	8.66	0.77	0.82	0.41	6.256e-4	0.0368	(A) Black or African American
MAN2C1	15q24.2	10.27	9.87	0.75	0.69	0.40	6.258e-4	0.0368	(A) Black or African American
TCIRG1	11q13.2	11.50	11.08	0.81	0.77	0.43	6.285e-4	0.0369	(A) Black or African American
LYSMD3	5q14.3	9.03	9.37	0.65	0.53	-0.34	6.316e-4	0.0369	(B) White
UCKL1-AS1	20q13.33	5.21	4.45	1.43	1.36	0.76	6.334e-4	0.0369	(A) Black or African American
PPP1R11	6p22.1	10.69	10.88	0.34	0.40	-0.19	6.351e-4	0.0369	(B) White
KAT2A	17q21.2	10.66	10.27	0.75	0.72	0.40	6.400e-4	0.0369	(A) Black or African American
LPP	3q27.3-q28	8.07	8.52	0.85	0.88	-0.45	6.411e-4	0.0369	(B) White
LINC00476	9q22.32	6.80	6.34	0.86	0.90	0.46	6.418e-4	0.0369	(A) Black or African American
ZNF561	19p13.2	8.88	9.13	0.48	0.50	-0.25	6.427e-4	0.0369	(B) White
SMIM26	20p11.23	9.25	8.92	0.63	0.62	0.33	6.450e-4	0.0369	(A) Black or African American
NCOR1	17p12-p11.2	10.47	10.80	0.62	0.62	-0.33	6.455e-4	0.0369	(B) White
URAHP	16q24.3	5.47	4.87	1.14	1.05	0.60	6.550e-4	0.0373	(A) Black or African American
TMEM234	1p35.2	8.10	7.71	0.75	0.63	0.39	6.645e-4	0.0378	(A) Black or African American
LRRC37A2	17q21.31	6.37	6.96	1.13	0.89	-0.58	6.672e-4	0.0378	(B) White
TTC24	1q22	2.66	1.93	1.38	1.36	0.73	6.693e-4	0.0378	(A) Black or African American
MMP8	11q22.2	1.62	2.37	1.40	1.76	-0.76	6.708e-4	0.0378	(B) White
PCDHA5	5q31.3	2.61	3.40	1.48	1.55	-0.78	6.773e-4	0.0379	(B) White
PPIL3	2q33.1	7.91	8.22	0.59	0.57	-0.31	6.784e-4	0.0379	(B) White
SPRN	10q26.3	6.81	6.38	0.80	0.79	0.42	6.793e-4	0.0379	(A) Black or African American
KMT2B	19q13.12	10.65	10.35	0.55	0.65	0.30	6.801e-4	0.0379	(A) Black or African American
GAD1	2q31.1	5.64	4.57	2.00	2.22	1.06	6.879e-4	0.0381	(A) Black or African American
APPBP2	17q23.2	9.67	9.92	0.49	0.40	-0.25	6.881e-4	0.0381	(B) White
C9ORF16	9q34.11	9.91	9.52	0.75	0.70	0.39	6.910e-4	0.0382	(A) Black or African American
WDR93	15q26.1	3.92	3.21	1.35	1.40	0.71	6.946e-4	0.0382	(A) Black or African American
DMAP1	1p34.1	9.44	9.09	0.68	0.55	0.35	6.956e-4	0.0382	(A) Black or African American
PSPH	7p11.2	8.57	8.12	0.86	0.98	0.46	6.994e-4	0.0383	(A) Black or African American
MORC3	21q22.12	9.06	9.32	0.50	0.44	-0.26	7.059e-4	0.0386	(B) White
BRAT1	7p22.3	10.49	10.15	0.65	0.62	0.34	7.110e-4	0.0387	(A) Black or African American
NDUFS8	11q13.2	10.80	10.43	0.71	0.62	0.37	7.113e-4	0.0387	(A) Black or African American
ANAPC2	9q34.3	9.58	9.29	0.56	0.51	0.29	7.145e-4	0.0387	(A) Black or African American
SIRPB1	20p13	6.18	6.80	1.18	1.33	-0.63	7.168e-4	0.0388	(B) White
UEVLD	11p15.1	7.63	7.94	0.60	0.55	-0.31	7.209e-4	0.0389	(B) White
GNAQ	9q21.2	10.26	10.59	0.62	0.57	-0.32	7.245e-4	0.0389	(B) White
TFPT	19q13.42	8.38	8.01	0.70	0.63	0.36	7.261e-4	0.0389	(A) Black or African American
CDK15	2q33.1	0.90	1.36	0.85	1.08	-0.46	7.294e-4	0.0389	(B) White
EMID1	22q12.2	7.82	7.28	1.04	1.13	0.55	7.303e-4	0.0389	(A) Black or African American
METTL17	14q11.2	9.40	9.09	0.59	0.57	0.31	7.304e-4	0.0389	(A) Black or African American
ZNF335	20q13.12	9.43	9.13	0.58	0.54	0.30	7.334e-4	0.0389	(A) Black or African American
SAT1	Xp22.11	13.43	13.03	0.76	0.78	0.40	7.386e-4	0.0391	(A) Black or African American
C11ORF71	11q23.2	8.11	7.83	0.51	0.75	0.28	7.446e-4	0.0393	(A) Black or African American
PLS1	3q23	9.83	10.25	0.80	0.80	-0.42	7.464e-4	0.0393	(B) White
IGSF11	3q13.32	3.58	2.73	1.63	1.61	0.85	7.491e-4	0.0393	(A) Black or African American
TMEM208	16q22.1	10.12	9.73	0.76	0.65	0.39	7.525e-4	0.0393	(A) Black or African American
LTN1	21q21.3	9.10	9.43	0.66	0.49	-0.34	7.534e-4	0.0393	(B) White
TOP1MT	8q24.3	9.54	9.20	0.63	0.71	0.34	7.549e-4	0.0393	(A) Black or African American
MAPRE3	2p23.3	8.85	8.44	0.78	0.86	0.41	7.570e-4	0.0394	(A) Black or African American
PTGES2-AS1	9q34.11	2.76	2.10	1.27	1.16	0.66	7.608e-4	0.0395	(A) Black or African American
ENPP7	17q25.3	0.30	0.57	0.50	0.67	-0.27	7.663e-4	0.0395	(B) White
IFRD1	7q31.1	9.90	9.43	0.89	0.85	0.46	7.664e-4	0.0395	(A) Black or African American
PYY2	17q11.2	2.40	1.69	1.40	1.04	0.71	7.899e-4	0.0406	(A) Black or African American
C20ORF144	20q11.22	0.68	0.31	0.74	0.47	0.37	7.946e-4	0.0408	(A) Black or African American
HIST2H2AA3	1q21.2	9.74	9.02	1.38	1.36	0.72	7.961e-4	0.0408	(A) Black or African American
DEK	6p22.3	11.12	11.49	0.72	0.56	-0.37	8.026e-4	0.0410	(B) White
DDX27	20q13.13	10.64	10.40	0.46	0.52	0.24	8.072e-4	0.0411	(A) Black or African American
NIPAL1	4p12	3.88	4.49	1.16	1.28	-0.61	8.086e-4	0.0411	(B) White
PTGES2	9q34.11	10.01	9.69	0.62	0.55	0.32	8.114e-4	0.0411	(A) Black or African American
PDS5A	4p14	11.40	11.61	0.41	0.42	-0.21	8.214e-4	0.0415	(B) White
ZNF512B	20q13.33	10.30	9.90	0.77	0.78	0.40	8.286e-4	0.0417	(A) Black or African American
PAX8	2q14.1	5.01	5.84	1.61	1.60	-0.83	8.329e-4	0.0418	(B) White
ABCA7	19p13.3	9.75	9.21	1.05	0.99	0.54	8.435e-4	0.0420	(A) Black or African American
TRIM5	11p15.4	8.92	9.22	0.58	0.60	-0.30	8.438e-4	0.0420	(B) White
CTSO	4q32.1	9.48	9.98	1.00	0.80	-0.51	8.438e-4	0.0420	(B) White
MTRR	5p15.31	9.41	9.76	0.67	0.75	-0.35	8.529e-4	0.0424	(B) White
TMEM167A	5q14.2	11.03	11.27	0.47	0.46	-0.24	8.685e-4	0.0430	(B) White
CANX	5q35.3	13.77	14.09	0.63	0.53	-0.32	8.707e-4	0.0430	(B) White
ERAP2	5q15	8.65	9.53	1.69	1.83	-0.88	8.819e-4	0.0434	(B) White
ILRUN	6p21.31	11.49	11.78	0.57	0.46	-0.29	8.824e-4	0.0434	(B) White
NBR2	17q21.31	7.59	7.17	0.83	0.78	0.43	8.873e-4	0.0435	(A) Black or African American
YY1	14q32.2	10.19	10.41	0.41	0.42	-0.21	8.955e-4	0.0436	(B) White
JAKMIP3	10q26.3	4.95	4.00	1.83	1.98	0.95	8.956e-4	0.0436	(A) Black or African American
CDH17	8q22.1	3.56	4.60	1.88	3.03	-1.04	8.963e-4	0.0436	(B) White
MIS18BP1	14q21.2	8.62	8.94	0.61	0.64	-0.32	8.985e-4	0.0436	(B) White
METTL27	7q11.23	6.75	6.07	1.30	1.50	0.68	8.987e-4	0.0436	(A) Black or African American
GLI4	8q24.3	7.52	7.01	0.99	0.98	0.51	9.066e-4	0.0437	(A) Black or African American
SPTLC2	14q24.3	10.04	10.39	0.69	0.64	-0.35	9.074e-4	0.0437	(B) White
NT5M	17p11.2	5.65	5.16	0.94	1.11	0.49	9.098e-4	0.0437	(A) Black or African American
RBM27	5q32	9.41	9.69	0.55	0.44	-0.28	9.107e-4	0.0437	(B) White
STK38	6p21.31	10.36	10.59	0.43	0.51	-0.22	9.157e-4	0.0438	(B) White
RAPSN	11p11.2	1.97	1.27	1.39	0.97	0.70	9.174e-4	0.0438	(A) Black or African American
WDR88	19q13.11	2.72	2.17	1.08	0.87	0.54	9.245e-4	0.0440	(A) Black or African American
TMEM72	10q11.21	0.42	0.78	0.65	1.06	-0.36	9.246e-4	0.0440	(B) White
SERHL	22q13.2	6.68	6.35	0.65	0.66	0.33	9.285e-4	0.0441	(A) Black or African American
ULK3	15q24.1	9.86	9.54	0.63	0.57	0.32	9.323e-4	0.0441	(A) Black or African American
SNRNP70	19q13.33	11.74	11.42	0.64	0.56	0.32	9.342e-4	0.0441	(A) Black or African American
NDUFB2-AS1	7q34	4.41	4.05	0.70	0.56	0.35	9.397e-4	0.0443	(A) Black or African American
CIRBP-AS1	19p13.3	4.56	4.05	1.00	0.97	0.51	9.518e-4	0.0446	(A) Black or African American
PLD6	17p11.2	7.39	7.09	0.56	0.82	0.30	9.519e-4	0.0446	(A) Black or African American
CSNK1G3	5q23.2	9.00	9.29	0.58	0.43	-0.29	9.604e-4	0.0449	(B) White
ERBIN	5q12.3	10.77	10.99	0.45	0.46	-0.23	9.631e-4	0.0450	(B) White
SNORD10	17p13.1	1.17	0.75	0.82	0.73	0.42	9.717e-4	0.0452	(A) Black or African American
KIAA0895L	16q22.1	8.86	8.33	1.04	0.98	0.53	9.743e-4	0.0452	(A) Black or African American
ABHD13	13q33.3	8.60	8.90	0.60	0.49	-0.30	9.750e-4	0.0452	(B) White
TTLL3	3p25.3	9.35	8.79	1.10	1.13	0.56	9.820e-4	0.0454	(A) Black or African American
USF2	19q13.12	11.14	10.87	0.53	0.47	0.27	9.913e-4	0.0457	(A) Black or African American
ACYP1	14q24.3	6.42	6.00	0.82	0.89	0.42	9.946e-4	0.0458	(A) Black or African American
LOC285074	2p11.2	7.69	7.45	0.47	0.52	0.24	9.997e-4	0.0458	(A) Black or African American
ARSD	Xp22.33	10.87	11.33	0.90	0.98	-0.46	1.001e-3	0.0458	(B) White
GABPB1-IT1	15q21.2	7.74	7.39	0.69	0.64	0.35	1.001e-3	0.0458	(A) Black or African American
DZANK1	20p11.23	6.59	6.21	0.74	0.81	0.38	1.005e-3	0.0458	(A) Black or African American
DNASE1L1	Xq28	9.61	9.29	0.65	0.59	0.33	1.007e-3	0.0458	(A) Black or African American
BPIFA4P	20q11.21	1.40	0.41	2.03	1.02	0.99	1.013e-3	0.0460	(A) Black or African American
PCDHAC2	5q31.3	5.48	6.44	1.90	1.80	-0.96	1.016e-3	0.0460	(B) White
HSPA8	11q24.1	13.99	14.39	0.81	0.60	-0.40	1.021e-3	0.0461	(B) White
ADAM9	8p11.22	11.52	12.00	0.95	0.88	-0.48	1.027e-3	0.0461	(B) White
RNFT2	12q24.22	6.77	6.10	1.31	1.36	0.67	1.030e-3	0.0461	(A) Black or African American
RIBC1	Xp11.22	5.83	5.22	1.20	1.25	0.61	1.030e-3	0.0461	(A) Black or African American
NLRP11	19q13.42-q13.43	2.68	1.32	2.78	1.66	1.37	1.030e-3	0.0461	(A) Black or African American
PSMB5	14q11.2	11.50	11.14	0.72	0.57	0.36	1.033e-3	0.0461	(A) Black or African American
LY75	2q24.2	8.60	9.23	1.26	1.15	-0.64	1.034e-3	0.0461	(B) White
MAPK9	5q35.3	9.92	10.17	0.48	0.55	-0.25	1.039e-3	0.0463	(B) White
ACBD6	1q25.2-q25.3	9.13	8.89	0.48	0.49	0.24	1.046e-3	0.0464	(A) Black or African American
NDOR1	9q34.3	9.67	9.34	0.66	0.64	0.33	1.046e-3	0.0464	(A) Black or African American
GSKIP	14q32.2	8.98	9.32	0.66	0.66	-0.34	1.051e-3	0.0464	(B) White
STK36	2q35	9.17	8.75	0.84	0.74	0.42	1.052e-3	0.0464	(A) Black or African American
LINC00634	22q13.2	2.43	1.66	1.56	1.11	0.77	1.060e-3	0.0467	(A) Black or African American
EIF1AX	Xp22.12	10.35	10.63	0.55	0.55	-0.28	1.076e-3	0.0473	(B) White
ZNF649	19q13.41	6.72	7.21	0.97	0.93	-0.49	1.086e-3	0.0476	(B) White
ZNF586	19q13.43	7.47	7.20	0.53	0.56	0.27	1.087e-3	0.0476	(A) Black or African American
LAMB2P1	3p21.31	4.29	3.78	1.02	0.97	0.51	1.097e-3	0.0478	(A) Black or African American
OPN1SW	7q32.1	1.60	1.27	0.63	0.85	0.33	1.097e-3	0.0478	(A) Black or African American
SDHAP2	3q29	7.48	7.03	0.89	0.92	0.45	1.099e-3	0.0478	(A) Black or African American
TPP1	11p15.4	12.02	12.30	0.55	0.52	-0.28	1.106e-3	0.0478	(B) White
MIR4435-2HG	2q13	8.24	7.72	1.05	0.90	0.52	1.107e-3	0.0478	(A) Black or African American
PCDH18	4q28.3	6.75	7.24	0.98	1.00	-0.49	1.108e-3	0.0478	(B) White
MAP4K2	11q13.1	9.02	8.65	0.72	0.74	0.37	1.112e-3	0.0479	(A) Black or African American
KCNK7	11q13.1	3.35	2.80	1.09	1.06	0.55	1.119e-3	0.0481	(A) Black or African American
CPA6	8q13.2	1.73	2.58	1.65	2.14	-0.86	1.124e-3	0.0482	(B) White
C2CD4D	1q21.3	4.63	3.98	1.28	1.34	0.65	1.134e-3	0.0484	(A) Black or African American
C15ORF40	15q25.2	7.83	7.63	0.39	0.50	0.20	1.136e-3	0.0484	(A) Black or African American
MOSPD2	Xp22.2	7.63	7.98	0.71	0.66	-0.35	1.136e-3	0.0484	(B) White
RPLP2	11p15.5	13.62	13.31	0.62	0.68	0.31	1.146e-3	0.0486	(A) Black or African American
POLK	5q13.3	8.41	8.74	0.67	0.56	-0.33	1.150e-3	0.0486	(B) White
ISOC1	5q23.3	8.76	9.04	0.56	0.57	-0.28	1.150e-3	0.0486	(B) White
SCYL2	12q23.1	9.70	10.02	0.65	0.53	-0.32	1.151e-3	0.0486	(B) White
INE2	Xp22.2	2.75	1.94	1.60	1.69	0.81	1.163e-3	0.0489	(A) Black or African American
NDUFV1	11q13.2	11.40	11.11	0.59	0.46	0.29	1.165e-3	0.0489	(A) Black or African American
FBXL17	5q21.3	8.48	8.82	0.70	0.58	-0.34	1.167e-3	0.0489	(B) White
RPP25	15q24.2	8.59	8.18	0.82	0.86	0.41	1.190e-3	0.0497	(A) Black or African American
MRPL20	1p36.33	10.54	10.33	0.42	0.47	0.21	1.191e-3	0.0497	(A) Black or African American
CCDC88B	11q13.1	9.27	8.74	1.05	1.05	0.52	1.200e-3	0.0500	(A) Black or African American
EEA1	12q22	8.87	9.23	0.75	0.54	-0.37	1.210e-3	0.0500	(B) White
C1QTNF4	11p11.2	2.13	1.59	1.08	1.07	0.54	1.212e-3	0.0500	(A) Black or African American
GMEB2	20q13.33	9.26	8.98	0.55	0.51	0.27	1.215e-3	0.0500	(A) Black or African American
FBXL15	10q24.32	8.22	7.88	0.68	0.74	0.34	1.219e-3	0.0500	(A) Black or African American
PTAFR	1p35.3	6.74	7.39	1.28	1.44	-0.65	1.223e-3	0.0500	(B) White
AGGF1	5q13.3	9.34	9.55	0.41	0.42	-0.21	1.224e-3	0.0500	(B) White
WDR44	Xq24	8.48	8.74	0.50	0.56	-0.26	1.225e-3	0.0500	(B) White
OSBPL8	12q21.2	10.08	10.44	0.75	0.54	-0.37	1.230e-3	0.0500	(B) White
ANKRD36	2q11.2	7.37	6.89	0.97	0.98	0.48	1.232e-3	0.0500	(A) Black or African American
MVD	16q24.2	9.74	9.33	0.82	0.73	0.41	1.234e-3	0.0500	(A) Black or African American
MEOX2	7p21.2	5.40	6.19	1.62	1.34	-0.80	1.235e-3	0.0500	(B) White
FAM120A	9q22.31	11.97	12.21	0.47	0.44	-0.23	1.237e-3	0.0500	(B) White
MFAP3	5q33.2	9.33	9.60	0.55	0.45	-0.27	1.238e-3	0.0500	(B) White
CIAO2B	16q22.1	10.17	9.84	0.67	0.61	0.33	1.252e-3	0.0504	(A) Black or African American
SRFBP1	5q23.1	7.32	7.66	0.70	0.52	-0.34	1.253e-3	0.0504	(B) White
HDDC3	15q26.1	8.30	8.01	0.58	0.65	0.29	1.258e-3	0.0505	(A) Black or African American
GSTM3	1p13.3	9.10	8.56	1.08	1.29	0.55	1.260e-3	0.0505	(A) Black or African American
ABCA12	2q35	5.10	6.53	2.90	2.54	-1.43	1.264e-3	0.0506	(B) White
LRRN1	3p26.2	5.74	6.86	2.27	2.05	-1.12	1.269e-3	0.0507	(B) White
TDP2	6p22.3	9.67	10.00	0.65	0.66	-0.32	1.275e-3	0.0508	(B) White
SERPINC1	1q25.1	1.66	1.12	1.09	1.15	0.54	1.301e-3	0.0516	(A) Black or African American
FAM13B	5q31.2	8.67	9.00	0.68	0.64	-0.33	1.305e-3	0.0516	(B) White
KIF13A	6p22.3	9.37	9.76	0.78	0.84	-0.39	1.308e-3	0.0516	(B) White
METAP2	12q22	10.50	10.78	0.58	0.45	-0.28	1.309e-3	0.0516	(B) White
PJA2	5q21.3	10.90	11.25	0.73	0.53	-0.36	1.310e-3	0.0516	(B) White
PCDHA6	5q31.3	3.94	4.80	1.74	1.82	-0.87	1.320e-3	0.0517	(B) White
SLC9A5	16q22.1	6.36	5.58	1.60	1.23	0.78	1.323e-3	0.0517	(A) Black or African American
HAND1	5q33.2	0.47	1.12	1.28	1.65	-0.65	1.324e-3	0.0517	(B) White
SLC16A7	12q14.1	5.04	5.87	1.67	1.54	-0.82	1.327e-3	0.0517	(B) White
KLHL36	16q24.1	8.32	8.07	0.50	0.56	0.25	1.328e-3	0.0517	(A) Black or African American
HMBS	11q23.3	9.42	9.09	0.68	0.65	0.34	1.330e-3	0.0517	(A) Black or African American
CORO6	17q11.2	4.50	3.82	1.37	1.25	0.67	1.331e-3	0.0517	(A) Black or African American
PCP2	19p13.2	3.55	2.65	1.85	1.41	0.90	1.336e-3	0.0518	(A) Black or African American
SOX12	20p13	9.68	9.28	0.80	0.86	0.40	1.342e-3	0.0519	(A) Black or African American
FAM86FP	12p13.31	5.33	4.90	0.87	0.89	0.43	1.345e-3	0.0519	(A) Black or African American
STX16	20q13.32	11.14	10.82	0.63	0.65	0.31	1.366e-3	0.0525	(A) Black or African American
H1FX	3q21.3	11.29	10.97	0.65	0.60	0.32	1.367e-3	0.0525	(A) Black or African American
LINC00115	1p36.33	5.14	4.64	1.01	0.92	0.50	1.367e-3	0.0525	(A) Black or African American
HAUS5	19q13.12	8.90	8.56	0.69	0.73	0.34	1.381e-3	0.0529	(A) Black or African American
SLFN5	17q12	9.56	9.98	0.86	0.89	-0.42	1.387e-3	0.0531	(B) White
MED27	9q34.13	8.41	8.03	0.78	0.62	0.38	1.390e-3	0.0531	(A) Black or African American
OVOL2	20p11.23	7.83	7.42	0.82	0.96	0.41	1.395e-3	0.0531	(A) Black or African American
ICMT	1p36.31	11.14	11.34	0.40	0.45	-0.20	1.397e-3	0.0531	(B) White
ZNF789	7q22.1	6.79	6.34	0.94	0.79	0.46	1.401e-3	0.0532	(A) Black or African American
SNORA31	13q14.13	0.44	0.17	0.56	0.38	0.27	1.409e-3	0.0534	(A) Black or African American
IGFLR1	19q13.12	8.56	8.18	0.79	0.83	0.39	1.411e-3	0.0534	(A) Black or African American
ZNF133	20p11.23	8.37	8.02	0.71	0.61	0.35	1.414e-3	0.0534	(A) Black or African American
LINC00244	7q36.3	1.00	0.59	0.86	0.68	0.42	1.418e-3	0.0534	(A) Black or African American
GOLGA8B	15q14	9.26	8.56	1.40	1.61	0.70	1.424e-3	0.0534	(A) Black or African American
PCDHB7	5q31.3	5.04	5.62	1.18	1.15	-0.58	1.425e-3	0.0534	(B) White
TECPR1	7q21.3	8.95	8.61	0.67	0.81	0.34	1.425e-3	0.0534	(A) Black or African American
HSD17B10	Xp11.22	10.46	10.19	0.57	0.53	0.28	1.437e-3	0.0538	(A) Black or African American
SSNA1	9q34.3	10.11	9.83	0.58	0.59	0.29	1.449e-3	0.0539	(A) Black or African American
ZNF318	6p21.1	9.13	9.38	0.50	0.59	-0.25	1.450e-3	0.0539	(B) White
FANK1	10q26.2	7.18	6.61	1.14	1.37	0.57	1.451e-3	0.0539	(A) Black or African American
PRSS21	16p13.3	3.32	4.70	2.83	2.70	-1.38	1.457e-3	0.0541	(B) White
TAOK3	12q24.23	9.62	9.89	0.57	0.56	-0.28	1.467e-3	0.0544	(B) White
LINC00926	15q21.3	6.00	5.25	1.53	1.45	0.75	1.473e-3	0.0545	(A) Black or African American
MAGED4	Xp11.22	7.15	6.38	1.56	1.65	0.77	1.478e-3	0.0545	(A) Black or African American
HIST1H2BH	6p22.2	2.98	1.99	2.07	1.54	0.99	1.484e-3	0.0545	(A) Black or African American
CCDC154	16p13.3	4.10	3.18	1.89	1.76	0.92	1.485e-3	0.0545	(A) Black or African American
WDR36	5q22.1	9.27	9.52	0.50	0.44	-0.24	1.485e-3	0.0545	(B) White
